ID,y
3068,77.9648618785
3069,94.7817542267
3072,115.67002121
3073,112.893810806
3074,94.8685063934
3077,93.7256385803
3082,94.6105558014
3084,101.195845413
3085,113.119946213
3088,104.429666443
3091,93.9845569611
3092,113.307902527
3093,95.006492157
3094,103.691254578
3096,113.293003159
3097,93.916833725
3098,77.9648618785
3102,115.67002121
3106,94.1745355988
3109,94.11271698
3111,93.7406140137
3112,116.39116333
3113,94.7817542267
3115,94.2308631897
3116,112.872342453
3117,94.2110476685
3121,112.933734665
3122,94.0904916382
3123,94.7388270569
3124,104.807493134
3125,94.946831665
3126,103.689374084
3127,116.291641541
3129,94.2499967194
3130,112.858272171
3132,104.291431274
3134,105.108893509
3135,95.0211203003
3137,77.9648618785
3138,94.7447605133
3140,96.3839507294
3144,112.806044998
3145,94.9453582001
3146,112.715056
3147,94.7373966217
3148,104.075239182
3149,103.874749985
3150,113.037464905
3151,94.3179721069
3152,95.0281908417
3155,96.0288122559
3156,113.057909012
3159,93.7128212738
3161,94.8916760254
3162,103.976802292
3163,95.1423728943
3165,103.675322113
3172,93.9525561523
3173,113.110237656
3176,94.6742137146
3177,103.888374023
3179,113.053015594
3183,94.0556258392
3186,94.7388270569
3187,103.756857529
3189,112.724724503
3190,94.4333452606
3192,116.291641541
3193,93.9525561523
3194,113.001357193
3197,94.9434172821
3198,94.6632087708
3200,94.3385643005
3201,116.260054855
3202,94.6632087708
3204,95.1962628174
3205,94.0396434021
3206,112.877778168
3208,103.825782928
3210,103.697382126
3211,95.0040944672
3212,116.291641541
3213,94.5540855408
3214,112.634792328
3216,104.429666443
3219,93.7788026428
3220,112.630274582
3221,94.7817542267
3226,108.33834465
3227,95.0272236633
3228,112.622733154
3229,94.5026205444
3232,77.9648618785
3233,94.8089662933
3234,94.5512471771
3236,95.2296360016
3238,113.090219116
3239,112.966886749
3240,93.8660636139
3247,112.656399155
3249,103.898356171
3252,119.013319931
3253,95.093999939
3254,104.455202103
3255,94.592990799
3256,113.504674988
3257,94.4246932983
3262,95.0070907593
3263,104.429666443
3264,95.0787766266
3266,112.885440445
3267,95.1247117615
3269,94.6439601135
3272,116.39116333
3274,94.9434172821
3275,105.043467636
3277,94.7176939392
3279,95.213686142
3280,103.990644684
3283,95.4140039063
3285,95.1962628174
3287,95.3823149109
3288,104.429666443
3290,104.869555511
3291,94.5187436676
3298,112.713592529
3299,94.6597943878
3302,112.627246475
3303,94.9429290009
3304,104.754899902
3307,94.3439902496
3309,94.0745544434
3314,77.9648618785
3316,112.933750305
3317,94.8636143494
3319,94.3571938324
3320,112.719086151
3321,94.7433499146
3322,103.913295135
3324,93.7215100861
3326,93.9280548096
3329,112.601155167
3330,93.916833725
3331,112.716196136
3335,116.291641541
3337,95.0540551758
3338,105.014114075
3339,95.2091700745
3340,112.92903244
3341,94.4510153198
3343,94.2123672485
3346,93.6782987213
3348,94.944542923
3351,104.429666443
3352,116.39116333
3355,93.713495636
3356,113.309305344
3358,105.215564194
3359,95.1387937927
3360,113.136026382
3371,112.92057045
3372,94.780430603
3374,95.157474823
3377,112.775296249
3378,93.5178638458
3380,103.901746063
3382,94.90302948
3386,94.6632087708
3389,112.847889557
3391,103.910543594
3393,94.7787862396
3394,103.906589432
3395,94.8065220642
3397,113.091557083
3398,95.0029816437
3399,77.9648618785
3400,94.9423962402
3404,103.896199188
3407,112.771917038
3409,103.863222656
3419,94.7176939392
3421,94.3042657471
3425,95.1873803711
3427,77.9648618785
3428,116.39116333
3429,112.679146042
3431,93.8839987946
3435,94.557208786
3436,113.053015594
3439,94.6081509399
3441,94.6674128723
3442,116.39116333
3443,95.0070907593
3444,103.722544403
3445,94.6459580994
3446,112.502077179
3449,94.0150398254
3453,94.3475958252
3457,94.7482271576
3460,104.429666443
3461,94.9246685791
3462,94.3201570892
3464,103.992210922
3465,77.9648618785
3466,94.9163933563
3467,103.900187607
3468,95.0924789429
3469,104.471893082
3470,103.588112564
3472,113.090219116
3473,93.9430349731
3475,94.0838036346
3476,112.772513275
3478,104.009911423
3479,94.887118988
3483,94.5074570465
3484,103.888076019
3485,95.0139561462
3487,94.1224320221
3488,112.87368042
3496,112.618691788
3497,94.6995372009
3499,95.1426463318
3500,77.9648618785
3501,94.7388270569
3504,94.9449810028
3508,105.058266602
3511,94.1193857574
3512,113.676065826
3515,94.1826256561
3517,94.6459580994
3518,104.260691986
3526,112.972826691
3528,126.281778259
3529,94.145438385
3530,112.981606827
3531,94.2223561096
3532,112.635209427
3533,94.269154892
3534,94.7817542267
3535,77.9648618785
3536,94.1272665405
3537,112.715056
3538,94.5077545929
3539,112.413224335
3540,103.916910172
3545,112.706270447
3546,93.7139826202
3550,103.889075775
3551,94.6798809814
3553,95.0189340973
3554,104.429666443
3557,94.5187436676
3558,112.725411301
3559,94.0150398254
3561,94.5504799652
3562,113.091557083
3563,94.7214715576
3564,104.429666443
3565,94.6459580994
3567,94.0756523895
3571,104.429666443
3572,95.0954064941
3574,95.1339752197
3576,94.6561888123
3577,112.708339996
3578,94.7388270569
3579,94.6561888123
3583,94.7468019104
3585,94.9668744659
3586,103.873364105
3587,112.8000354
3593,94.2569841766
3594,112.602665787
3595,94.7672775269
3599,95.0741708374
3600,104.453720703
3601,113.083503342
3602,94.0055700684
3604,94.7395832825
3609,116.253339081
3610,112.808339996
3612,112.823785553
3614,113.120848236
3615,94.679928894
3617,95.2025200653
3618,112.706746292
3619,112.855186462
3620,112.717977829
3621,94.679928894
3625,95.0004026031
3626,103.742485809
3630,103.722674484
3631,94.8413124084
3632,105.352850189
3633,94.9338149261
3634,112.706746292
3637,94.5068203735
3639,94.2310718536
3640,112.958638687
3641,94.1903170776
3644,113.300248718
3645,94.6450227356
3646,94.2876403046
3647,93.9181511688
3648,113.082500458
3653,112.875345001
3654,94.2181356812
3655,112.73030983
3659,103.687892685
3660,95.0759841919
3662,112.682574387
3666,94.1152483368
3668,95.4228588104
3671,93.9413900757
3673,94.1020333862
3674,113.071558456
3675,94.2047850037
3681,94.0400410461
3682,112.884754181
3686,112.625735703
3687,93.8567658234
3692,77.9648618785
3695,112.717977829
3696,94.6754549408
3699,113.236268616
3705,113.616943665
3707,77.9648618785
3708,94.8027378845
3709,113.157626572
3710,94.6476731873
3712,95.0136148834
3715,112.874748764
3716,94.6124085236
3720,113.049505615
3722,77.9648618785
3726,94.9374523163
3728,93.9226016998
3729,112.900651093
3731,103.67567215
3735,113.167433548
3736,94.4630942535
3739,103.673840714
3741,112.706227798
3743,103.81569313
3744,94.7276609802
3745,112.884754181
3746,94.571113739
3751,94.1956640625
3753,94.7694268036
3760,112.60774147
3761,94.4313001251
3762,112.592845459
3763,94.1947271729
3765,94.2833130646
3768,112.873707352
3769,94.6450227356
3770,104.000256958
3773,113.01516861
3774,95.0676105499
3776,95.0105245972
3778,94.2551428223
3779,113.283946533
3780,94.3316628265
3781,112.773152542
3782,94.43842453
3783,113.081162491
3784,94.6173623657
3786,94.9374523163
3789,112.712815552
3790,94.8345288849
3793,112.881520004
3795,112.874748764
3797,95.0299157715
3798,116.382853622
3800,113.043958969
3804,95.0676105499
3810,94.9861977386
3815,112.852603073
3816,95.0676105499
3818,104.321644592
3824,113.081162491
3828,104.465114975
3830,112.709636307
3831,95.3796781158
3832,77.9648618785
3834,112.874748764
3835,94.1438520813
3836,112.960961838
3838,95.1835353088
3839,116.283331833
3840,112.815246353
3845,94.2905355072
3846,112.59515564
3847,94.6347920227
3849,77.9648618785
3853,112.706746292
3855,105.056785202
3856,94.9951502228
3864,77.9648618785
3865,94.9065435791
3866,112.670836334
3867,94.1062802124
3868,113.043958969
3869,95.1203546906
3871,94.0786517334
3875,104.42506424
3876,93.9901899719
3878,94.5756216431
3879,112.790978775
3881,113.043958969
3883,112.539571915
3884,94.1714595795
3886,112.762618942
3890,95.0829753876
3893,113.112683182
3897,105.155398026
3901,94.2896712494
3902,112.63337265
3913,112.916733856
3914,94.1633695221
3916,93.9706242371
3917,112.873279037
3924,105.082598724
3925,95.1533232117
3928,95.1312068176
3929,112.864032745
3932,94.9331481934
3933,104.428185043
3934,77.9648618785
3935,94.0038737488
3936,94.9322512054
3937,112.59515564
3938,94.0450175476
3939,112.960961838
3943,93.8564630127
3944,113.081162491
3945,112.842597656
3946,94.5393138885
3947,112.710419464
3948,94.4045769501
3949,113.081162491
3950,94.77615448
3951,112.597166595
3952,94.3089910126
3953,113.05901741
3961,114.002978134
3962,94.1947271729
3966,94.77058815
3967,103.834834366
3968,94.9557457733
3969,113.013850937
3970,95.1314802551
3971,105.057741394
3973,94.5594973755
3974,113.081162491
3975,112.71795433
3977,93.9992482758
3979,113.005234451
3985,94.6204522705
3986,103.99780983
3988,112.960961838
3991,94.9931652832
3992,104.420046005
3993,94.6169779205
3994,94.2181356812
3995,112.735324326
4005,113.047054138
4007,94.6450227356
4008,103.842300034
4009,95.0154934692
4010,113.312292175
4011,77.9648618785
4012,94.4985134125
4013,105.082598724
4015,113.054333496
4016,113.037552338
4018,113.043958969
4025,94.9322512054
4026,113.048852386
4028,113.089469528
4029,95.0676105499
4031,94.0462111664
4032,112.84631134
4033,94.4757860565
4034,103.973741074
4037,94.9322154999
4038,103.696226425
4039,94.547521286
4041,95.1190310669
4042,112.566183319
4043,95.024526062
4044,104.428185043
4045,94.5199119568
4046,113.149323959
4047,94.9459907532
4048,104.993521652
4049,94.7692645264
4051,94.4223498535
4052,113.082500458
4058,104.428185043
4062,112.708138657
4064,113.019619675
4067,94.6450227356
4068,77.9648618785
4070,94.2767815399
4072,116.253846283
4074,112.731079407
4075,94.7380039215
4076,112.992932205
4077,94.1174398041
4078,113.05843338
4080,104.428185043
4082,113.007953644
4085,94.6347920227
4086,113.516326218
4088,113.050953522
4089,94.7358197784
4092,77.9648618785
4094,94.1062802124
4095,112.712561111
4096,94.8889974213
4097,103.800068893
4102,94.4017747498
4105,112.579897079
4107,112.911852875
4111,94.6317650604
4112,103.824301529
4113,94.9329242706
4114,118.263185349
4115,94.2198297882
4116,112.866255951
4117,94.5477368164
4118,95.1220487976
4119,112.612483215
4120,94.3558481598
4122,77.9648618785
4125,94.1650636292
4126,112.720078964
4129,112.876849899
4134,112.962254486
4137,94.2420497894
4141,103.983373108
4142,95.4415623474
4144,95.1852294159
4145,105.082598724
4146,95.6016684723
4150,94.6146523285
4151,77.9648618785
4154,94.6467168427
4156,94.5084317017
4157,113.072233047
4159,113.039653473
4160,94.4243422699
4161,113.286047668
4168,94.7338779449
4171,103.990431519
4172,105.135307312
4173,95.069304657
4175,94.2595098877
4176,104.428185043
4177,95.1852294159
4178,103.832849045
4179,94.7407939148
4181,112.847736893
4183,95.069304657
4184,112.876929092
4185,94.0347080994
4186,112.941803207
4188,119.166734924
4190,112.764961548
4192,94.1134563446
4193,113.114784317
4194,113.083263626
4195,94.937625351
4196,77.9648618785
4202,95.069304657
4203,103.909228668
4208,94.9656877136
4209,112.991809311
4210,94.3196477509
4211,112.59312088
4212,116.384954758
4214,104.008430023
4215,94.7279246521
4216,112.717538605
4217,94.1746672058
4219,94.9150238037
4222,112.597256775
4224,77.9648618785
4231,103.990431519
4232,95.069304657
4234,94.2832053375
4236,95.1852294159
4237,104.428185043
4240,94.7297766876
4242,105.153699875
4243,94.9317629242
4247,94.1650636292
4248,112.877002182
4249,94.0798439026
4254,103.722674484
4263,94.7498371124
4265,112.704608002
4267,112.705498886
4268,112.708847427
4271,113.009883652
4272,94.6537368011
4273,112.795330124
4274,93.9527605438
4276,94.6095569611
4278,94.9373596954
4280,95.1188379669
4281,112.848412476
4283,94.4117974854
4284,112.655242233
4285,95.0196046448
4286,112.710076675
4287,94.7341698456
4288,113.173593216
4289,94.0777316284
4290,77.9648618785
4293,94.0786225891
4296,112.404775543
4297,94.1455461884
4299,94.006265564
4303,113.520940323
4310,94.9057536316
4312,103.989971161
4318,104.428185043
4320,112.811895294
4322,94.2934544373
4323,117.528952789
4325,103.990431519
4326,112.876849899
4328,104.417317276
4330,103.992262955
4332,112.647125473
4333,94.7951683044
4335,94.9344638062
4336,112.512064819
4338,105.078005066
4341,95.0084222412
4342,104.496249771
4344,104.428185043
4347,94.8666925049
4348,104.428185043
4351,108.867851944
4352,94.6467168427
4353,113.104384079
4355,103.766941757
4356,94.6364861298
4359,104.899125137
4360,95.0262201691
4361,94.645057373
4364,94.9133348083
4365,104.422053299
4368,95.0100868988
4372,94.7309739685
4374,93.7408439636
4376,94.9070813751
4377,103.836373291
4380,94.7309739685
4383,105.617664185
4384,94.9373596954
4385,103.944029083
4389,94.2235083008
4391,94.6867168427
4392,112.766292801
4393,93.8901944733
4395,93.9588134766
4396,113.086174316
4398,112.938461151
4399,104.467696457
4401,93.9423911285
4406,94.7911517334
4408,104.013152618
4412,104.432907639
4415,95.0287786865
4418,112.820444412
4419,93.753314209
4420,77.9648618785
4422,113.087026062
4423,93.753314209
4425,95.0861483765
4428,112.815628662
4431,113.496335373
4434,94.013870163
4436,94.7059144592
4437,112.667125244
4439,116.289363403
4440,94.3104769135
4441,112.880874176
4444,94.9699101257
4445,104.013152618
4446,94.789576416
4447,112.799690781
4452,103.909337158
4456,113.038607864
4457,94.7120415497
4458,112.699943848
4460,94.7120415497
4461,116.359440613
4462,94.2764466095
4465,103.743029861
4466,104.527949219
4468,95.357876358
4469,103.997024918
4472,112.93375206
4475,94.7432785797
4478,94.1397505951
4479,112.739851685
4480,94.8170663452
4483,77.9648618785
4484,94.4189711761
4485,104.070675888
4486,95.2114855194
4488,94.6974979401
4489,104.009382095
4490,94.8139546967
4491,110.225105057
4492,95.1642456818
4493,109.593284073
4494,94.6260479736
4495,103.757255096
4498,77.9648618785
4499,95.7557849121
4500,104.925522232
4503,112.911439209
4505,103.745077209
4506,95.2087044525
4507,95.0913788605
4508,104.504723816
4510,112.964176559
4511,93.7844406891
4513,95.2114855194
4516,77.9648618785
4519,94.2284345245
4521,94.9258481598
4531,94.2905628204
4532,77.9648618785
4533,102.393483047
4534,112.895418549
4536,104.504723816
4537,94.714797287
4539,95.2629248047
4542,103.768766785
4545,94.1485098267
4549,93.9856729126
4551,94.6929634857
4554,103.973464279
4556,113.214215546
4559,112.950542068
4561,112.944811172
4562,112.673127747
4566,113.281064224
4569,94.5892017365
4570,113.161922836
4573,94.8505934143
4574,103.808877945
4575,95.093398819
4577,94.7839599609
4578,112.673921509
4580,112.653563995
4582,94.0817906189
4583,113.160584869
4585,94.8073441315
4587,104.504723816
4595,94.2492710876
4596,113.17179306
4601,94.4023725891
4602,112.893539276
4603,94.8055778503
4605,112.906884537
4606,94.0659043884
4607,113.300395432
4608,94.5491005707
4610,95.2075048065
4613,103.919227753
4617,94.1289316559
4618,112.673921509
4619,94.1880602264
4620,95.0624957275
4622,101.706748428
4625,94.7110900116
4626,104.504723816
4627,94.8064268494
4629,94.0186366272
4631,94.107555542
4633,104.504723816
4634,117.877057114
4635,94.6623610687
4639,94.6887065125
4640,104.376016769
4642,103.969415283
4644,113.101614838
4646,104.504723816
4647,95.075226593
4648,77.9648618785
4649,94.5854944611
4650,113.088579483
4655,93.9819656372
4660,94.6306475067
4661,113.594195404
4662,93.7865033722
4663,113.052036819
4665,94.5898921204
4666,112.786764145
4667,103.971246719
4668,95.0079856873
4670,94.1575656891
4671,112.622180939
4672,94.8455625153
4673,103.969415283
4675,103.979290619
4676,94.8179641724
4677,112.353403473
4680,95.1998849487
4682,94.8468861389
4683,113.136362
4685,104.504723816
4686,94.8413533783
4688,113.167231903
4690,112.819349823
4692,113.117142715
4693,94.1751165771
4697,93.9819656372
4700,112.638455353
4702,112.673127747
4707,116.373549957
4708,94.7213513184
4710,77.9648618785
4716,100.878316422
4717,95.2086009216
4718,94.6350402069
4720,95.2061413574
4721,77.9648618785
4723,94.6758389282
4726,112.93486351
4727,93.7934329224
4729,94.6808997345
4731,94.4118657684
4732,113.242360611
4735,94.6207090759
4736,104.08018219
4737,94.818277359
4738,112.628942261
4739,112.685940475
4744,104.078350754
4747,94.6350402069
4749,113.247025223
4750,94.7237895203
4752,113.201573486
4755,95.0447432709
4756,103.904604721
4757,113.124677277
4758,94.8887289429
4759,104.257953949
4763,95.2086009216
4764,104.408142929
4765,94.7065641785
4766,94.5086948395
4767,113.041109009
4769,112.747771072
4770,94.4704379272
4771,77.9648618785
4772,104.517945557
4774,113.202821426
4776,112.921833115
4777,112.797023239
4778,94.8356937408
4780,94.6010404968
4784,94.5111767578
4786,95.0973902893
4787,77.9648618785
4788,95.3573425293
4789,113.202821426
4791,104.62040741
4792,94.7803426361
4795,113.064582977
4796,94.0745613098
4803,93.7846005249
4805,95.2293561554
4807,94.7824004364
4809,94.2075991058
4816,94.6335358429
4817,77.9648618785
4818,93.7934329224
4820,94.6365187836
4821,103.800897827
4823,112.977443466
4824,94.3335954285
4825,112.793036957
4829,103.615048218
4830,95.1566080475
4831,113.700662308
4833,104.582807465
4836,94.2539859009
4837,113.202821426
4838,93.8291855621
4840,94.6189529419
4841,77.9648618785
4842,93.598163147
4843,112.773474197
4844,94.1155818176
4849,109.030977097
4851,104.820216599
4852,94.7524414825
4858,93.8812525177
4860,95.1566080475
4863,112.958078079
4864,94.6573477936
4865,112.789903107
4867,113.064864578
4868,94.1606159973
4869,112.854086227
4873,93.8281473541
4875,95.1049931335
4876,113.375979309
4877,94.1436427307
4878,112.687188416
4880,77.9648618785
4886,113.126247787
4888,104.076652603
4889,95.0267984009
4890,112.999911575
4893,95.0998936462
4895,94.6701655579
4896,104.517014771
4899,94.4069511414
4901,94.626775589
4902,112.977206116
4903,94.2029253387
4904,113.202821426
4910,94.1139339447
4912,94.2007597351
4915,95.2399246979
4916,103.9140522
4917,94.7331597137
4920,104.517945557
4927,103.982637024
4928,94.4270461273
4931,103.98446846
4934,94.1713302612
4936,94.7597650146
4939,113.609223404
4942,113.195989609
4943,95.1566080475
4944,103.94635498
4945,94.7550265503
4947,112.682813797
4948,94.0431349182
4951,94.8595856476
4952,113.200516357
4953,94.1679933167
4956,94.2029253387
4957,113.377609406
4958,94.4315446472
4960,94.8587527466
4968,94.644670639
4969,104.37786911
4971,103.908732529
4973,113.201854324
4975,113.390632935
4976,94.8012126923
4978,94.1962456512
4979,113.245219879
4982,94.5111767578
4983,112.68157196
4984,95.8560499573
4985,116.373884048
4986,94.0303875732
4987,114.122332001
4988,95.0447432709
4994,94.7368979645
4995,95.1566080475
5002,77.9648618785
5004,94.6807901001
5005,103.783819962
5006,95.2725328064
5007,103.824747238
5009,112.890402451
5011,113.201854324
5014,94.7955253601
5015,103.930219269
5018,94.0996839142
5019,113.062277908
5020,94.1599768066
5021,112.70236084
5022,94.816333313
5023,94.1804899597
5025,95.1566080475
5032,94.2607819366
5034,94.3883364105
5036,94.1725102997
5038,94.5642249298
5039,113.756736832
5046,95.2006850433
5049,113.062277908
5051,94.8352105713
5052,93.7931467438
5053,113.200516357
5054,95.1566080475
5055,94.8228002167
5057,94.7237895203
5059,94.3462377167
5062,95.567542038
5063,112.807036819
5065,113.447530289
5069,94.7393961334
5071,95.2204777527
5074,113.201580353
5075,93.7931467438
5076,114.196724625
5077,77.9648618785
5079,103.913458557
5080,94.9663983154
5081,113.201854324
5083,103.950447998
5088,104.557461548
5089,95.2494091797
5093,112.68157196
5094,104.080507736
5095,95.2573482513
5099,112.477394867
5101,112.881362991
5103,103.810593719
5104,94.6704715729
5105,112.756223907
5107,93.9946651459
5108,113.203125153
5109,95.2479340363
5111,94.1876409912
5112,112.684883347
5113,94.7793652344
5114,112.743805847
5115,94.5116456604
5118,95.3055740356
5122,95.1566080475
5123,77.9648618785
5125,94.8603369141
5127,104.34470993
5128,94.981926651
5129,115.762919312
5132,95.2725328064
5134,113.007118073
5135,94.8582620239
5137,112.99020752
5142,94.6252267456
5143,103.925082169
5144,94.292617569
5148,94.1891384125
5149,94.710169754
5150,105.169937973
5154,77.9648618785
5155,94.4517294312
5159,94.3660755157
5164,94.9141845703
5165,113.067932739
5166,94.1830820465
5167,112.945649033
5169,93.9501203918
5171,93.9223870087
5172,112.96513298
5176,94.6699208832
5184,112.778181458
5185,94.4907722473
5186,113.135459366
5188,105.165344315
5189,113.37367424
5190,94.2956689453
5191,113.067932739
5193,112.96513298
5196,94.8228002167
5199,77.9648618785
5200,104.078350754
5203,93.8291855621
5204,112.723756866
5205,94.1721997833
5207,94.7365831757
5208,110.282427979
5212,95.2504970551
5214,94.6527474213
5218,94.0174856567
5220,94.3807578278
5222,93.8059378815
5224,95.6582862854
5225,104.517945557
5227,111.47119072
5229,104.514824753
5232,93.7934329224
5233,116.371267014
5234,103.954154358
5237,113.201854324
5239,112.989425812
5240,94.0124282074
5241,113.062277908
5244,94.1933742523
5248,112.803447723
5251,93.7980415344
5253,94.7428105164
5255,95.1047731781
5256,104.349514313
5257,94.7761180115
5259,95.6548719025
5260,112.997606506
5266,94.7289154816
5268,94.2029253387
5275,113.201854324
5276,112.892367859
5277,95.1497671509
5279,95.1014510345
5280,104.514824753
5281,94.8859723663
5283,95.2543993378
5284,77.9648618785
5285,95.1566080475
5286,103.922946167
5287,94.4978237915
5289,94.2539859009
5290,112.96513298
5292,104.860393143
5293,94.9663983154
5294,103.89081192
5297,94.2606469727
5299,104.410305939
5302,94.3330491638
5305,77.9648618785
5306,95.102612381
5308,94.6225467682
5309,94.3185558319
5310,113.295374222
5312,112.881362991
5316,112.997244263
5317,95.3708119965
5319,77.9648618785
5320,95.1566080475
5323,94.6907938385
5329,113.148745117
5331,112.684883347
5334,112.801985168
5336,112.96513298
5338,104.514824753
5341,94.9175989532
5345,95.0995381927
5348,94.2042489624
5349,112.904754181
5355,104.93492485
5356,94.7411067963
5360,104.101901093
5362,113.144885635
5364,113.128104553
5366,104.957356339
5367,95.2429033661
5368,94.9019831085
5370,95.2188806915
5371,77.9648618785
5373,103.994295502
5375,113.201854324
5376,93.8291855621
5378,113.128104553
5379,94.8876996613
5383,94.6968603516
5384,103.761850281
5389,112.809163055
5391,77.9648618785
5393,112.745517502
5395,113.000210114
5397,112.745953751
5398,94.5186240387
5399,113.000868607
5401,116.494738464
5402,94.1653442383
5403,112.768236847
5404,94.283572464
5407,77.9648618785
5408,94.9490643311
5413,112.607266083
5414,94.693537674
5417,94.8228002167
5418,104.860393143
5420,113.315009766
5421,94.0566634369
5424,94.8855926514
5425,112.723756866
5426,94.4069306946
5429,112.984177856
5431,95.0601011658
5437,103.761759949
5440,93.9184151459
5444,104.276311493
5446,103.912220764
5447,94.6751216125
5451,94.5618000793
5452,106.811815796
5455,103.954154358
5456,95.1072200012
5458,94.2258036804
5459,112.798297729
5460,95.0995220947
5462,94.819126358
5463,112.994361115
5464,94.0783157349
5465,112.700934296
5466,95.2204777527
5467,104.000635529
5468,95.1011604309
5469,113.091968307
5472,94.7561433411
5474,94.1155818176
5475,114.030506058
5476,95.1566080475
5479,104.514824753
5480,113.201854324
5482,112.936019974
5485,94.2305693817
5486,116.502375488
5488,77.9648618785
5495,104.514824753
5496,94.8876996613
5497,112.700934296
5499,112.876536636
5503,94.1738344574
5504,94.7164781189
5507,95.1566080475
5509,94.2551480103
5511,94.0146502686
5512,112.851781158
5516,113.201854324
5517,95.2293561554
5518,104.080507736
5521,95.1623091888
5522,104.514824753
5527,95.2204777527
5528,94.7368979645
5529,113.37367424
5532,95.6106334686
5533,112.848486786
5535,104.515854874
5536,103.589945984
5540,94.5784843445
5547,94.6698246002
5548,113.062277908
5550,77.9648618785
5551,94.4279634094
5554,112.685444489
5555,94.8489151764
5559,112.819584045
5560,94.0059436798
5561,112.975364838
5562,93.8291855621
5563,113.307372818
5565,77.9648618785
5566,94.7065657806
5567,103.982637024
5568,94.8621865845
5572,94.8227319336
5574,95.109367981
5576,94.619434433
5579,112.971334686
5580,77.9648618785
5581,94.8003817749
5583,94.5017269135
5584,112.811664658
5586,112.856605377
5587,94.5201193237
5589,103.761759949
5591,103.775913467
5592,94.4942410278
5593,113.281804276
5594,94.9624715424
5595,77.9648618785
5596,113.198460007
5597,113.102621002
5598,116.371827698
5599,94.7510997772
5602,112.812993546
5603,94.9624715424
5605,94.4204929352
5607,94.1913509369
5608,112.874843903
5609,94.0600804901
5610,94.3032064056
5612,94.6212999725
5613,113.367939529
5614,94.2898557281
5616,94.7480710602
5621,95.0179197693
5623,94.8376702881
5628,114.122332001
5629,95.1032932281
5631,95.3991858673
5633,97.2584841156
5638,104.080507736
5639,95.039881897
5640,105.433625488
5645,94.5626745605
5646,77.9648618785
5649,94.4501183319
5653,112.682659225
5655,113.056543198
5656,94.856410141
5658,95.1607920074
5662,116.500114059
5663,93.854151001
5667,94.8075769043
5670,94.7745557404
5671,103.765009995
5672,95.0746913147
5673,103.848916168
5674,94.7163895416
5675,103.842116776
5676,95.2920619965
5679,113.24438797
5683,112.70889595
5687,94.9958615112
5688,77.9648618785
5690,94.6560593414
5691,112.897116241
5692,94.0432138062
5693,112.96811554
5694,94.8522634125
5697,112.84182663
5698,93.9763594055
5699,113.24438797
5704,94.7386069489
5707,113.663352127
5709,104.382354355
5710,94.9887994385
5714,94.8309531403
5718,94.9656842041
5721,95.0319680786
5723,94.7833796692
5724,113.925539856
5725,94.9959925079
5726,113.743573303
5729,95.4288111877
5730,104.494566422
5731,94.938613205
5733,77.9648618785
5736,94.8914372253
5741,104.763572998
5745,113.540287399
5747,95.3323041534
5748,104.975103149
5750,113.295700073
5751,94.8961587524
5752,95.3670631409
5754,94.7068274689
5755,94.7712077332
5757,94.6981547546
5758,116.889683685
5760,104.838348083
5762,104.261936035
5766,113.164011307
5768,95.4354722595
5769,116.866247635
5770,94.9838756561
5771,113.376343536
5772,94.3384857941
5773,113.192547455
5774,94.9087944031
5776,94.2129070282
5777,113.695496902
5778,94.4761692047
5780,114.236768417
5782,94.7496939087
5783,77.9648618785
5784,95.4448610687
5786,95.4073383331
5788,95.3123020172
5789,113.686991196
5790,95.0432794189
5791,104.94487587
5793,105.314395599
5794,94.9237496948
5796,116.86886467
5797,94.9884230042
5801,94.874441452
5803,95.2524734497
5804,113.34708374
5805,94.9081267548
5806,77.9648618785
5808,113.557258453
5813,94.8742006683
5815,95.1537535858
5816,104.948570175
5822,94.7030705261
5823,113.592018204
5825,104.254628601
5827,113.166628647
5829,104.048154678
5830,95.0539761353
5831,113.143993912
5832,94.4224684143
5833,113.41617157
5837,114.437646027
5838,94.6845393372
5839,95.2599266052
5842,105.62915596
5844,112.960939713
5845,104.029390335
5846,113.469402847
5848,77.9648618785
5850,113.166179428
5851,94.4633370972
5853,95.1995585632
5854,104.274345703
5858,105.191478653
5860,112.458886108
5864,103.724255905
5866,95.1541452789
5867,112.991660538
5868,93.8155908203
5869,112.477142639
5870,94.2601631927
5871,112.819163589
5874,112.734743576
5876,112.656496582
5877,93.5535176849
5878,94.0392985535
5879,112.729088745
5880,93.6910568237
5884,94.2528591919
5886,112.394244614
5890,101.702145386
5896,94.4491330719
5897,103.487343826
5898,94.8469569397
5901,103.704309235
5903,112.974189606
5906,93.9944766235
5908,112.975527573
5909,93.8509780121
5910,113.029090195
5911,94.366371994
5912,112.773953934
5914,112.71378212
5919,112.975527573
5924,94.268285675
5926,94.4583527374
5929,104.120644836
5930,94.3888883209
5932,94.9148790741
5933,112.738376923
5934,93.9433562469
5935,112.58001442
5936,93.4930544281
5937,112.874594955
5938,94.3741708374
5939,112.328942337
5942,112.703045959
5943,94.4121297455
5944,104.528776474
5946,112.974189606
5951,93.7091799164
5953,103.518725815
5954,94.366371994
5957,103.751523209
5961,94.6812308502
5962,104.839968414
5964,77.9648618785
5965,94.6753388977
5968,112.71378212
5969,94.0205570221
5974,93.9944766235
5975,112.707510681
5978,77.9648618785
5981,103.751523209
5982,95.2353748322
5983,112.779858856
5989,112.607905884
5991,94.4085955048
5992,104.266909866
